hour_of_day,day_of_week,is_weekend,month,day_of_month,temperature,precipitation,weather_condition,humidity,wind_speed,line_number,vehicle_type,vehicle_number,brigade,route_segment,direction,stop_name,planned_travel_time_min,delay_minutes,delay_category,delay_ratio,is_delayed
18,1,False,12,22,12.5,0.0,rain,88,0.7,20,tramwaj,RP617,10-05,Kurdwanów–Pleszów,Borek Fałęcki,Nowy Bieżanów P+R 01,30,3.0,moderate_delay,0.100942,True
10,6,True,5,13,15.6,0.5,cloudy,49,5.7,52,tramwaj,HL235,79-05,Górka Narodowa–Czerwone Maki,Os.Piastów,Os. Piastów 01,25,0.0,on_time,0.0,False
7,2,False,10,7,18.3,0.5,fog,94,0.2,22,tramwaj,HL978,33-01,Bronowice–Borek Fałęcki,Borek Fałęcki,Os. Piastów 01,45,5.7,significant_delay,0.127061,True
20,3,False,11,27,17.6,2.0,rain,43,1.8,4,tramwaj,RY718,23-10,Salwator–Krowodrza Górka,Pleszów,Kurdwanów P+R 03,45,4.1,moderate_delay,0.090211,True
14,3,False,6,19,37.9,0.1,sunny,81,0.6,50,tramwaj,RP774,58-06,Jarzębiny–Krowodrza,Borek Fałęcki,Nowy Bieżanów P+R 01,45,5.2,significant_delay,0.115788,True
22,0,False,3,6,16.3,0.4,rain,66,1.1,22,tramwaj,RP367,31-08,Bronowice–Borek Fałęcki,Salwator,Czerwone Maki P+R 01,25,2.8,slight_delay,0.111015,False
18,6,True,3,3,13.0,0.4,sunny,86,2.5,24,tramwaj,RP918,68-01,Jarzębiny–Krowodrza,Bronowice Małe,Rondo Grunwaldzkie 01,25,0.0,on_time,0.0,False
23,1,False,10,8,13.1,0.1,sunny,30,0.8,76,tramwaj,RF186,19-10,Czerwone Maki–Os.Piastów,Czerwone Maki P+R,Mały Płaszów P+R 01,20,0.5,on_time,0.024636,False
9,4,False,9,14,27.2,0.0,cloudy,37,0.4,21,tramwaj,RP957,64-07,Jarzębiny–Krowodrza,Krowodrza G. P+R,Krowodrza Górka P+R 03,20,2.5,slight_delay,0.122809,False
20,2,False,4,18,23.2,1.3,rain,53,0.2,10,tramwaj,RG343,57-03,Jarzębiny–Krowodrza,Pleszów,Kurdwanów P+R 03,30,3.5,moderate_delay,0.117747,True
8,4,False,8,10,42.3,0.3,rain,56,2.2,18,tramwaj,HG691,45-01,Bronowice–Borek Fałęcki,Pleszów,Rondo Hipokratesa 02,30,11.8,major_delay,0.393456,True
12,3,False,11,10,25.7,0.9,sunny,60,0.1,18,tramwaj,HL873,15-01,Borek Fałęcki–Kopiec Wandy,Bronowice Małe,Os. Piastów 01,25,0.8,on_time,0.030204,False
9,4,False,3,15,19.7,0.4,cloudy,91,0.7,50,tramwaj,RP575,52-08,Rondo Hipokratesa–Nowy Bieżanów,Czerwone Maki P+R,Krowodrza Górka P+R 03,45,4.0,moderate_delay,0.088346,True
9,4,False,6,26,31.9,0.5,sunny,58,2.6,78,tramwaj,HL587,69-04,Salwator–Krowodrza Górka,Pleszów,Nowy Bieżanów P+R 01,45,4.1,moderate_delay,0.09175,True
7,1,False,4,10,10.8,0.2,sunny,90,0.2,21,tramwaj,RG799,50-08,Os.Piastów–Pleszów,Kurdwanów P+R,Czerwone Maki P+R 01,30,0.8,on_time,0.025648,False
5,6,True,12,13,13.7,0.7,rain,58,0.4,78,tramwaj,HL248,68-07,Salwator–Krowodrza Górka,Kurdwanów P+R,Salwator 01,40,0.5,on_time,0.012146,False
15,2,False,1,19,10.9,0.0,cloudy,43,1.0,10,tramwaj,HY395,58-07,Czerwone Maki–Os.Piastów,Kurdwanów P+R,Kurdwanów P+R 03,40,2.0,slight_delay,0.049956,False
18,6,True,10,18,22.7,0.2,cloudy,83,0.8,52,tramwaj,RF642,06-02,Górka Narodowa–Czerwone Maki,Salwator,Dworzec Towarowy 01,45,5.8,significant_delay,0.128935,True
20,5,True,10,27,26.8,0.2,cloudy,57,2.2,78,tramwaj,RF964,56-10,Rondo Grunwaldzkie–Czerwone Maki,Czerwone Maki P+R,Kurdwanów P+R 03,25,0.0,on_time,0.0,False
9,4,False,12,18,5.1,0.4,cloudy,93,0.1,76,tramwaj,HL443,35-05,Salwator–Krowodrza Górka,Górka Narodowa P+R,Os. Piastów 01,25,0.5,on_time,0.020136,False
8,6,True,3,22,18.5,0.2,snow,33,1.1,77,tramwaj,RY361,75-07,Os.Piastów–Pleszów,Mały Płaszów P+R,Os. Piastów 01,35,6.9,significant_delay,0.195886,True
14,5,True,7,12,37.5,0.6,rain,42,0.9,9,tramwaj,RZ891,31-10,Górka Narodowa–Czerwone Maki,Borek Fałęcki,Krowodrza Górka P+R 03,35,5.6,significant_delay,0.159422,True
21,0,False,9,21,30.6,0.1,rain,56,0.2,14,tramwaj,HG632,44-03,Borek Fałęcki–Kopiec Wandy,Nowy Bieżanów P+R,Os. Piastów 01,45,8.1,significant_delay,0.180604,True
8,1,False,1,22,16.0,0.1,rain,58,1.2,1,tramwaj,RF660,02-01,Bronowice–Borek Fałęcki,Nowy Bieżanów P+R,Pleszów 01,35,2.0,slight_delay,0.056262,False
11,2,False,9,26,24.1,0.8,sunny,43,2.1,20,tramwaj,RY112,53-02,Borek Fałęcki–Kopiec Wandy,Krowodrza G. P+R,Salwator 01,30,0.4,on_time,0.012243,False
21,2,False,11,19,24.4,0.1,sunny,79,2.6,1,tramwaj,RY801,58-06,Os.Piastów–Pleszów,Rondo Hipokratesa,Mały Płaszów P+R 01,20,0.0,on_time,0.0,False
7,5,True,1,19,9.6,0.7,rain,91,1.3,11,tramwaj,HG842,37-05,Mały Płaszów–Cichy Kącik,Kurdwanów P+R,Rondo Grunwaldzkie 01,45,1.9,slight_delay,0.041973,False
10,1,False,9,14,25.2,0.8,sunny,38,1.1,22,tramwaj,HG134,04-10,Kurdwanów–Pleszów,Kurdwanów P+R,Mały Płaszów P+R 01,35,0.0,on_time,0.0,False
19,1,False,6,5,31.8,1.4,rain,35,3.3,11,tramwaj,RY158,77-04,Jarzębiny–Krowodrza,Górka Narodowa P+R,Dworzec Towarowy 01,40,7.7,significant_delay,0.192138,True
23,5,True,7,24,32.2,0.6,cloudy,72,1.6,50,tramwaj,RY825,16-02,Czerwone Maki–Os.Piastów,Os.Piastów,Pleszów 01,30,3.9,moderate_delay,0.129356,True
19,4,False,1,24,7.6,2.6,sunny,66,1.6,11,tramwaj,RP484,73-03,Rondo Hipokratesa–Nowy Bieżanów,Krowodrza G. P+R,Rondo Hipokratesa 02,45,8.6,significant_delay,0.190656,True
16,4,False,3,9,16.9,1.0,fog,42,3.3,11,tramwaj,RY812,24-05,Rondo Grunwaldzkie–Czerwone Maki,Borek Fałęcki,Rondo Hipokratesa 02,45,2.1,slight_delay,0.047571,False
17,0,False,3,2,10.0,0.5,rain,82,5.1,50,tramwaj,HL578,10-08,Czerwone Maki–Os.Piastów,Krowodrza G. P+R,Kurdwanów P+R 03,30,1.4,slight_delay,0.047894,False
8,2,False,7,23,42.0,0.6,rain,78,0.4,3,tramwaj,HL887,55-06,Salwator–Krowodrza Górka,Krowodrza G. P+R,Górka Narodowa P+R 01,20,2.8,slight_delay,0.14216,False
22,5,True,5,15,28.0,0.0,rain,79,2.1,20,tramwaj,HL265,10-05,Nowy Bieżanów–Krowodrza,Pleszów,Rondo Hipokratesa 02,30,2.8,slight_delay,0.091756,False
10,4,False,8,15,28.8,0.1,cloudy,72,2.4,8,tramwaj,HY491,50-06,Rondo Grunwaldzkie–Czerwone Maki,Mały Płaszów P+R,Dworzec Towarowy 01,40,8.5,significant_delay,0.213328,True
18,4,False,11,19,19.3,1.2,sunny,52,0.8,22,tramwaj,HY364,34-03,Górka Narodowa–Czerwone Maki,Salwator,Teatr Słowackiego 01,40,0.0,on_time,0.0,False
19,3,False,10,9,26.8,0.2,rain,81,0.1,10,tramwaj,RZ171,63-04,Salwator–Krowodrza Górka,Pleszów,Rondo Hipokratesa 02,40,3.9,moderate_delay,0.09717,True
20,5,True,4,9,13.5,0.6,sunny,66,4.5,3,tramwaj,RG282,63-02,Bronowice–Borek Fałęcki,Krowodrza G. P+R,Rondo Grunwaldzkie 01,35,0.0,on_time,0.0,False
22,3,False,9,27,33.6,0.1,rain,32,0.6,76,tramwaj,RP653,56-04,Kurdwanów–Pleszów,Krowodrza G. P+R,Salwator 01,20,2.4,slight_delay,0.119761,False
7,1,False,11,6,11.6,0.3,sunny,46,0.7,50,tramwaj,RY552,34-02,Kurdwanów–Pleszów,Os.Piastów,Krowodrza Górka P+R 03,30,1.5,slight_delay,0.050696,False
22,5,True,1,6,9.2,3.7,cloudy,54,0.7,24,tramwaj,HY174,10-10,Rondo Hipokratesa–Nowy Bieżanów,Czerwone Maki P+R,Os. Piastów 01,20,2.2,slight_delay,0.11019,False
11,5,True,6,2,32.0,0.4,sunny,66,1.4,9,tramwaj,HL895,58-01,Rondo Hipokratesa–Nowy Bieżanów,Bronowice Małe,Rondo Grunwaldzkie 01,45,1.1,slight_delay,0.025121,False
15,6,True,10,10,18.5,0.6,cloudy,60,0.8,11,tramwaj,RZ252,01-01,Borek Fałęcki–Kopiec Wandy,Krowodrza G. P+R,Dworzec Towarowy 01,45,0.0,on_time,0.0,False
12,1,False,5,16,21.6,2.0,sunny,41,2.3,3,tramwaj,RG372,20-06,Jarzębiny–Krowodrza,Mały Płaszów P+R,Pleszów 01,20,1.0,slight_delay,0.050721,False
10,6,True,3,14,17.7,0.5,sunny,46,3.6,4,tramwaj,RG688,01-09,Nowy Bieżanów–Krowodrza,Bronowice Małe,Kurdwanów P+R 03,40,1.1,slight_delay,0.027814,False
20,0,False,1,16,17.2,0.6,rain,91,6.9,8,tramwaj,RZ589,56-07,Borek Fałęcki–Kopiec Wandy,Bronowice Małe,Górka Narodowa P+R 01,25,1.7,slight_delay,0.067811,False
8,2,False,4,7,20.8,0.0,sunny,83,0.1,50,tramwaj,RY653,29-01,Borek Fałęcki–Kopiec Wandy,Salwator,Mały Płaszów P+R 01,20,0.0,on_time,0.0,False
11,6,True,12,23,0.8,0.2,snow,80,2.4,5,tramwaj,RG805,62-02,Jarzębiny–Krowodrza,Os.Piastów,Górka Narodowa P+R 01,20,0.3,on_time,0.01641,False
7,0,False,4,9,12.3,0.4,cloudy,93,0.7,77,tramwaj,RF441,39-07,Górka Narodowa–Czerwone Maki,Mały Płaszów P+R,Rondo Grunwaldzkie 01,25,0.0,on_time,0.0,False
7,3,False,10,26,33.8,0.4,sunny,94,0.4,8,tramwaj,HY747,12-06,Mały Płaszów–Cichy Kącik,Kurdwanów P+R,Dworzec Towarowy 01,30,4.5,moderate_delay,0.148335,True
14,3,False,5,10,28.0,0.1,rain,35,4.0,18,tramwaj,RF182,59-05,Rondo Hipokratesa–Nowy Bieżanów,Pleszów,Salwator 01,25,3.8,moderate_delay,0.151437,True
19,6,True,11,7,7.0,0.3,cloudy,88,1.8,50,tramwaj,HG280,71-01,Os.Piastów–Pleszów,Pleszów,Nowy Bieżanów P+R 01,20,1.4,slight_delay,0.071059,False
17,5,True,4,8,27.7,1.9,rain,46,0.8,24,tramwaj,RG776,25-05,Nowy Bieżanów–Krowodrza,Salwator,Górka Narodowa P+R 01,40,3.2,moderate_delay,0.080017,True
5,4,False,4,6,16.9,0.3,rain,62,0.6,72,tramwaj,RG209,46-08,Mały Płaszów–Cichy Kącik,Krowodrza G. P+R,Kurdwanów P+R 03,20,1.8,slight_delay,0.090047,False
9,5,True,5,4,41.7,0.3,rain,64,0.2,77,tramwaj,RY747,57-04,Czerwone Maki–Os.Piastów,Czerwone Maki P+R,Krowodrza Górka P+R 03,35,5.6,significant_delay,0.160829,True
20,5,True,12,6,8.0,1.4,cloudy,69,3.5,78,tramwaj,RP136,25-01,Os.Piastów–Pleszów,Salwator,Krowodrza Górka P+R 03,35,0.0,on_time,0.0,False
23,2,False,1,15,9.2,0.9,rain,86,0.1,20,tramwaj,HG600,50-02,Rondo Grunwaldzkie–Czerwone Maki,Nowy Bieżanów P+R,Krowodrza Górka P+R 03,20,0.0,on_time,0.00146,False
8,3,False,8,3,26.4,0.5,rain,69,0.6,9,tramwaj,HL611,69-08,Rondo Hipokratesa–Nowy Bieżanów,Krowodrza G. P+R,Os. Piastów 01,40,4.5,moderate_delay,0.112605,True
21,1,False,10,2,21.5,0.1,sunny,47,6.0,77,tramwaj,HY137,44-01,Salwator–Krowodrza Górka,Salwator,Rondo Hipokratesa 02,25,0.0,on_time,0.0,False
10,5,True,7,23,32.8,0.1,fog,69,1.6,22,tramwaj,RF906,06-07,Nowy Bieżanów–Krowodrza,Nowy Bieżanów P+R,Kurdwanów P+R 03,35,1.2,slight_delay,0.034333,False
18,5,True,10,8,18.3,0.2,cloudy,44,0.4,18,tramwaj,RY316,67-08,Borek Fałęcki–Kopiec Wandy,Salwator,Górka Narodowa P+R 01,35,2.9,slight_delay,0.083881,False
17,3,False,4,16,19.5,0.4,sunny,82,3.2,52,tramwaj,RP858,75-04,Mały Płaszów–Cichy Kącik,Kurdwanów P+R,Dworzec Towarowy 01,30,1.8,slight_delay,0.061418,False
16,4,False,11,23,18.1,0.4,sunny,51,0.6,78,tramwaj,RY137,19-08,Nowy Bieżanów–Krowodrza,Rondo Hipokratesa,Górka Narodowa P+R 01,40,3.8,moderate_delay,0.095788,True
18,1,False,1,6,5.1,1.3,sunny,55,1.5,52,tramwaj,HY582,80-01,Kurdwanów–Pleszów,Mały Płaszów P+R,Dworzec Towarowy 01,35,6.9,significant_delay,0.198281,True
15,1,False,3,26,16.3,1.2,cloudy,52,0.1,8,tramwaj,HG818,17-01,Rondo Grunwaldzkie–Czerwone Maki,Kurdwanów P+R,Czerwone Maki P+R 01,25,1.1,slight_delay,0.042883,False
22,0,False,5,12,25.7,1.6,sunny,71,3.3,18,tramwaj,RP747,07-05,Czerwone Maki–Os.Piastów,Rondo Hipokratesa,Teatr Słowackiego 01,40,0.0,on_time,0.0,False
5,1,False,10,27,27.2,0.1,rain,41,0.8,4,tramwaj,RY567,79-03,Rondo Grunwaldzkie–Czerwone Maki,Czerwone Maki P+R,Rondo Hipokratesa 02,30,2.3,slight_delay,0.075559,False
11,1,False,7,22,36.7,0.0,rain,33,0.1,11,tramwaj,RY937,14-02,Nowy Bieżanów–Krowodrza,Rondo Hipokratesa,Rondo Hipokratesa 02,35,6.1,significant_delay,0.172964,True
23,4,False,7,20,32.0,0.4,rain,53,2.6,14,tramwaj,RZ709,79-04,Czerwone Maki–Os.Piastów,Borek Fałęcki,Salwator 01,20,0.7,on_time,0.037354,False
18,4,False,6,21,33.4,0.2,fog,76,0.5,10,tramwaj,RY923,26-07,Mały Płaszów–Cichy Kącik,Salwator,Nowy Bieżanów P+R 01,20,4.7,moderate_delay,0.236653,True
7,2,False,5,3,26.1,0.5,cloudy,84,1.9,52,tramwaj,RF930,52-06,Salwator–Krowodrza Górka,Nowy Bieżanów P+R,Nowy Bieżanów P+R 01,35,0.9,on_time,0.02509,False
23,0,False,6,18,24.0,0.3,sunny,31,0.9,8,tramwaj,RY800,74-09,Jarzębiny–Krowodrza,Krowodrza G. P+R,Bronowice Małe 01,45,0.0,on_time,0.0,False
23,2,False,4,15,11.0,1.3,snow,60,1.5,9,tramwaj,RP429,28-01,Rondo Hipokratesa–Nowy Bieżanów,Rondo Hipokratesa,Górka Narodowa P+R 01,25,0.0,on_time,0.0,False
18,3,False,1,11,2.4,2.1,rain,88,0.3,5,tramwaj,RP443,09-02,Mały Płaszów–Cichy Kącik,Mały Płaszów P+R,Rondo Grunwaldzkie 01,45,8.1,significant_delay,0.179307,True
15,1,False,3,15,23.1,0.4,snow,75,2.2,78,tramwaj,HL244,54-03,Rondo Hipokratesa–Nowy Bieżanów,Borek Fałęcki,Krowodrza Górka P+R 03,20,5.0,significant_delay,0.251559,True
13,0,False,8,5,35.3,0.1,fog,66,4.4,8,tramwaj,RF666,22-08,Rondo Grunwaldzkie–Czerwone Maki,Borek Fałęcki,Pleszów 01,40,3.3,moderate_delay,0.082262,True
12,6,True,3,27,22.4,0.1,cloudy,81,1.3,22,tramwaj,HG695,06-03,Rondo Grunwaldzkie–Czerwone Maki,Mały Płaszów P+R,Salwator 01,45,0.0,on_time,0.0,False
13,0,False,11,25,6.4,0.5,snow,61,10.1,52,tramwaj,RY910,79-07,Rondo Grunwaldzkie–Czerwone Maki,Krowodrza G. P+R,Borek Fałęcki 01,25,7.9,significant_delay,0.31702,True
13,4,False,1,14,1.5,0.6,rain,67,0.8,78,tramwaj,RP116,63-02,Borek Fałęcki–Kopiec Wandy,Salwator,Górka Narodowa P+R 01,35,3.0,slight_delay,0.085594,False
20,6,True,6,20,22.6,1.4,sunny,79,1.3,22,tramwaj,HY107,23-02,Bronowice–Borek Fałęcki,Pleszów,Bronowice Małe 01,20,1.0,slight_delay,0.050437,False
12,5,True,10,16,14.6,0.6,sunny,36,3.2,8,tramwaj,HL526,61-03,Os.Piastów–Pleszów,Borek Fałęcki,Kurdwanów P+R 03,35,0.0,on_time,0.0,False
10,6,True,10,7,20.2,0.6,fog,67,11.9,18,tramwaj,HG246,35-09,Rondo Grunwaldzkie–Czerwone Maki,Kurdwanów P+R,Czerwone Maki P+R 01,40,0.1,on_time,0.002588,False
8,5,True,2,28,11.6,0.9,rain,41,2.2,24,tramwaj,RZ521,31-03,Nowy Bieżanów–Krowodrza,Rondo Hipokratesa,Bronowice Małe 01,20,1.3,slight_delay,0.06501,False
11,5,True,4,22,23.5,1.7,fog,56,1.2,5,tramwaj,HY710,24-08,Kurdwanów–Pleszów,Czerwone Maki P+R,Górka Narodowa P+R 01,45,0.0,on_time,0.0,False
6,2,False,6,22,18.4,0.3,rain,53,0.5,21,tramwaj,RY742,39-06,Rondo Grunwaldzkie–Czerwone Maki,Os.Piastów,Mały Płaszów P+R 01,30,1.0,on_time,0.032705,False
5,6,True,5,4,25.9,1.0,sunny,81,1.7,50,tramwaj,RG104,72-04,Nowy Bieżanów–Krowodrza,Kurdwanów P+R,Teatr Słowackiego 01,35,0.4,on_time,0.01074,False
23,4,False,8,5,23.2,0.1,sunny,64,5.0,77,tramwaj,HG220,68-02,Jarzębiny–Krowodrza,Nowy Bieżanów P+R,Dworzec Towarowy 01,30,0.9,on_time,0.029465,False
14,2,False,9,3,24.4,0.0,rain,30,2.5,11,tramwaj,RF983,70-09,Bronowice–Borek Fałęcki,Mały Płaszów P+R,Borek Fałęcki 01,35,7.6,significant_delay,0.21718,True
17,5,True,11,17,16.4,0.8,rain,64,3.3,20,tramwaj,HG575,27-05,Borek Fałęcki–Kopiec Wandy,Mały Płaszów P+R,Górka Narodowa P+R 01,30,3.1,moderate_delay,0.101914,True
7,5,True,5,1,29.3,0.8,cloudy,92,0.1,9,tramwaj,HY298,15-03,Os.Piastów–Pleszów,Salwator,Dworzec Towarowy 01,35,1.3,slight_delay,0.038414,False
12,4,False,7,24,25.1,0.7,cloudy,89,3.9,4,tramwaj,RZ609,23-03,Kurdwanów–Pleszów,Mały Płaszów P+R,Bronowice Małe 01,35,0.0,on_time,0.0,False
21,1,False,9,4,28.1,0.4,sunny,43,4.0,22,tramwaj,HY155,47-05,Mały Płaszów–Cichy Kącik,Czerwone Maki P+R,Salwator 01,40,0.5,on_time,0.012389,False
7,2,False,4,2,25.2,1.1,sunny,93,0.9,10,tramwaj,HG545,33-06,Os.Piastów–Pleszów,Górka Narodowa P+R,Os. Piastów 01,45,7.0,significant_delay,0.155158,True
20,5,True,1,6,16.5,0.3,rain,51,0.1,20,tramwaj,RZ144,14-01,Salwator–Krowodrza Górka,Czerwone Maki P+R,Czerwone Maki P+R 01,25,4.1,moderate_delay,0.163561,True
15,0,False,3,20,10.0,1.3,cloudy,33,4.6,4,tramwaj,RP261,04-08,Bronowice–Borek Fałęcki,Rondo Hipokratesa,Teatr Słowackiego 01,45,2.5,slight_delay,0.054793,False
21,1,False,8,5,39.3,0.3,rain,57,1.8,72,tramwaj,RY172,31-08,Bronowice–Borek Fałęcki,Pleszów,Pleszów 01,40,0.0,on_time,0.0,False
14,5,True,8,18,23.3,1.8,rain,77,1.7,5,tramwaj,RF529,26-06,Rondo Grunwaldzkie–Czerwone Maki,Rondo Hipokratesa,Dworzec Towarowy 01,25,0.0,on_time,0.0,False
15,6,True,6,27,30.3,1.3,cloudy,47,1.1,1,tramwaj,HG897,15-06,Mały Płaszów–Cichy Kącik,Os.Piastów,Os. Piastów 01,45,3.1,moderate_delay,0.067813,True
19,4,False,2,11,9.4,0.4,cloudy,81,3.9,5,tramwaj,HG200,31-07,Nowy Bieżanów–Krowodrza,Górka Narodowa P+R,Czerwone Maki P+R 01,35,1.9,slight_delay,0.052954,False
13,3,False,1,3,9.0,0.4,sunny,40,1.1,22,tramwaj,HG484,29-02,Jarzębiny–Krowodrza,Górka Narodowa P+R,Krowodrza Górka P+R 03,20,0.0,on_time,0.0,False
23,3,False,11,10,11.2,2.5,rain,34,0.7,5,tramwaj,RZ699,63-01,Jarzębiny–Krowodrza,Nowy Bieżanów P+R,Rondo Grunwaldzkie 01,45,3.4,moderate_delay,0.075548,True
10,6,True,3,8,14.4,0.3,rain,67,1.5,9,tramwaj,RG248,28-10,Kurdwanów–Pleszów,Os.Piastów,Bronowice Małe 01,45,1.1,slight_delay,0.023592,False
5,1,False,9,11,19.6,0.5,sunny,33,0.4,4,tramwaj,RZ282,50-06,Kurdwanów–Pleszów,Salwator,Nowy Bieżanów P+R 01,30,0.6,on_time,0.018716,False
8,2,False,2,14,5.2,0.2,rain,78,2.8,9,tramwaj,RP568,25-06,Rondo Hipokratesa–Nowy Bieżanów,Rondo Hipokratesa,Bronowice Małe 01,25,12.7,major_delay,0.50948,True
13,0,False,6,27,37.0,0.5,cloudy,90,0.8,77,tramwaj,HL307,43-03,Bronowice–Borek Fałęcki,Nowy Bieżanów P+R,Salwator 01,20,0.7,on_time,0.035842,False
10,3,False,2,27,5.1,0.3,rain,33,3.4,8,tramwaj,HY808,73-01,Kurdwanów–Pleszów,Czerwone Maki P+R,Salwator 01,45,2.7,slight_delay,0.05889,False
17,3,False,2,12,16.5,0.1,sunny,77,0.4,24,tramwaj,HL239,15-08,Jarzębiny–Krowodrza,Borek Fałęcki,Nowy Bieżanów P+R 01,30,0.4,on_time,0.013706,False
17,4,False,12,1,10.5,2.2,rain,70,3.0,21,tramwaj,RZ528,22-06,Czerwone Maki–Os.Piastów,Pleszów,Górka Narodowa P+R 01,45,7.7,significant_delay,0.171279,True
22,2,False,5,28,35.3,1.3,sunny,31,3.4,5,tramwaj,HG402,78-03,Salwator–Krowodrza Górka,Kurdwanów P+R,Kurdwanów P+R 03,45,0.0,on_time,0.001095,False
16,4,False,12,10,14.2,1.3,snow,62,1.4,8,tramwaj,RP691,71-04,Nowy Bieżanów–Krowodrza,Mały Płaszów P+R,Rondo Hipokratesa 02,40,2.2,slight_delay,0.054517,False
8,2,False,12,23,0.0,1.0,sunny,68,0.2,77,tramwaj,RY521,67-08,Mały Płaszów–Cichy Kącik,Os.Piastów,Salwator 01,20,0.9,on_time,0.04343,False
12,5,True,6,19,26.5,1.9,cloudy,94,1.4,18,tramwaj,HG705,61-08,Mały Płaszów–Cichy Kącik,Czerwone Maki P+R,Mały Płaszów P+R 01,40,0.9,on_time,0.022772,False
22,6,True,3,16,10.3,0.2,cloudy,88,7.6,52,tramwaj,HL114,55-04,Czerwone Maki–Os.Piastów,Nowy Bieżanów P+R,Dworzec Towarowy 01,25,1.0,on_time,0.039263,False
15,3,False,11,26,10.7,0.1,sunny,90,2.2,20,tramwaj,HG435,56-10,Rondo Grunwaldzkie–Czerwone Maki,Pleszów,Borek Fałęcki 01,30,0.5,on_time,0.018035,False
7,4,False,11,22,3.0,0.6,sunny,90,0.5,18,tramwaj,HG705,20-10,Borek Fałęcki–Kopiec Wandy,Rondo Hipokratesa,Pleszów 01,25,4.3,moderate_delay,0.173029,True
18,5,True,7,12,26.5,0.2,rain,66,3.2,18,tramwaj,HY527,06-01,Rondo Grunwaldzkie–Czerwone Maki,Mały Płaszów P+R,Pleszów 01,20,3.8,moderate_delay,0.188074,True
23,3,False,3,18,20.3,0.8,cloudy,94,2.5,3,tramwaj,RZ851,65-01,Rondo Grunwaldzkie–Czerwone Maki,Pleszów,Rondo Hipokratesa 02,20,0.0,on_time,0.0,False
7,3,False,12,25,16.3,0.1,cloudy,55,1.3,22,tramwaj,RG643,51-08,Borek Fałęcki–Kopiec Wandy,Os.Piastów,Krowodrza Górka P+R 03,25,1.7,slight_delay,0.066891,False
19,5,True,5,13,21.0,1.8,sunny,47,0.5,52,tramwaj,RY563,64-04,Górka Narodowa–Czerwone Maki,Mały Płaszów P+R,Czerwone Maki P+R 01,35,1.0,slight_delay,0.029049,False
21,0,False,3,6,25.5,0.2,sunny,86,2.2,52,tramwaj,RY671,02-07,Kurdwanów–Pleszów,Mały Płaszów P+R,Górka Narodowa P+R 01,45,0.0,on_time,0.0,False
11,4,False,12,7,12.0,0.3,sunny,53,3.8,24,tramwaj,HG235,46-05,Salwator–Krowodrza Górka,Salwator,Górka Narodowa P+R 01,35,1.1,slight_delay,0.031956,False
13,5,True,11,12,13.4,1.1,rain,90,1.8,5,tramwaj,HG763,12-01,Rondo Grunwaldzkie–Czerwone Maki,Nowy Bieżanów P+R,Borek Fałęcki 01,20,1.2,slight_delay,0.059797,False
6,6,True,10,2,31.3,0.1,cloudy,58,0.0,4,tramwaj,RZ785,40-03,Jarzębiny–Krowodrza,Czerwone Maki P+R,Bronowice Małe 01,45,4.5,moderate_delay,0.100948,True
14,3,False,1,17,6.5,0.7,sunny,83,1.0,18,tramwaj,RZ978,74-10,Rondo Hipokratesa–Nowy Bieżanów,Bronowice Małe,Kurdwanów P+R 03,25,0.0,on_time,0.0,False
6,3,False,2,27,16.1,0.1,sunny,93,2.6,22,tramwaj,HY565,60-03,Jarzębiny–Krowodrza,Salwator,Bronowice Małe 01,40,0.1,on_time,0.003548,False
14,1,False,9,9,35.5,0.3,snow,61,5.0,22,tramwaj,RG289,48-08,Górka Narodowa–Czerwone Maki,Czerwone Maki P+R,Pleszów 01,25,0.0,on_time,0.0,False
7,4,False,11,14,20.3,0.2,sunny,58,2.6,18,tramwaj,HY981,10-07,Czerwone Maki–Os.Piastów,Bronowice Małe,Rondo Grunwaldzkie 01,35,2.4,slight_delay,0.069826,False
23,5,True,11,15,13.8,0.5,sunny,84,1.7,5,tramwaj,RF643,05-05,Rondo Hipokratesa–Nowy Bieżanów,Kurdwanów P+R,Dworzec Towarowy 01,20,0.2,on_time,0.010008,False
12,3,False,7,28,27.3,0.2,fog,43,0.8,8,tramwaj,RG870,35-10,Os.Piastów–Pleszów,Borek Fałęcki,Górka Narodowa P+R 01,35,0.4,on_time,0.011578,False
11,4,False,8,24,25.8,0.1,sunny,65,6.6,10,tramwaj,HG906,11-10,Borek Fałęcki–Kopiec Wandy,Bronowice Małe,Krowodrza Górka P+R 03,30,0.4,on_time,0.013382,False
10,2,False,1,3,9.5,1.4,sunny,30,9.6,78,tramwaj,RF853,08-09,Rondo Grunwaldzkie–Czerwone Maki,Bronowice Małe,Rondo Hipokratesa 02,40,0.3,on_time,0.008693,False
16,4,False,2,19,4.4,0.4,sunny,48,3.8,77,tramwaj,RF152,15-07,Borek Fałęcki–Kopiec Wandy,Borek Fałęcki,Dworzec Towarowy 01,20,2.5,slight_delay,0.123113,False
9,2,False,10,13,26.4,1.2,sunny,56,3.9,50,tramwaj,RF576,80-01,Mały Płaszów–Cichy Kącik,Salwator,Os. Piastów 01,40,0.0,on_time,0.0,False
6,1,False,2,28,7.8,2.2,sunny,91,1.8,52,tramwaj,RF475,23-09,Kurdwanów–Pleszów,Kurdwanów P+R,Salwator 01,40,6.6,significant_delay,0.164659,True
